Player ID,NBA ID,Player,From,To,Pos,Ht,Wt,Birth Date,Colleges,Active
1312,NA,Brandon Hawkins,2005,2005,G,6-3,185,"October 4, 1980","Iowa State, San Jose State",No
1313,NA,Bryant Matthews,2005,2006,F,6-7,215,"January 12, 1982",Virginia Tech,No
1314,NA,Byron Mouton,2005,2005,F,6-6,215,"April 29, 1978","Tulane, Maryland",No
1315,NA,Casey Sanders,2005,2005,C,6-11,215,"October 23, 1979",Duke,No
1316,NA,Cedric Suitt,2005,2006,F,6-11,245,"March 3, 1979",Pepperdine,No
1317,NA,Chris Brooks,2005,2005,G,6-4,200,"July 15, 1981",NA,No
1318,NA,Curtis Millage,2005,2005,G,6-2,185,"May 4, 1981",Arizona State,No
1319,NA,Damon Thornton,2005,2005,F,6-8,240,"August 5, 1977",NC State,No
1320,NA,Darius Rice,2005,2013,F,6-10,222,"October 16, 1982",Miami (FL),No
1321,NA,David Young,2005,2005,G,6-5,205,"August 18, 1981",Xavier,No
1322,NA,DeAngelo Collins,2005,2005,F,6-10,230,"November 21, 1980",NA,No
1323,NA,Derrick Davenport,2005,2005,C,6-10,208,NA,TCU,No
1324,NA,Ed Scott,2005,2005,G,6-0,175,"March 29, 1981",NA,No
1325,NA,Garry Hill-Thomas,2005,2009,G,6-4,200,NA,Nevada,No
1326,NA,Greg Davis,2005,2005,G,6-1,165,"June 25, 1982",Troy,No
1327,NA,Isiah Victor,2005,2006,F,6-9,220,"July 6, 1978",Tennessee,No
1328,4557,James Thomas,2005,2005,F,6-8,235,"November 22, 1980",Texas,No
1329,4070,Jason Lawson,2005,2005,C,6-11,240,"September 2, 1974",Villanova,No
1330,NA,Joe Shipp,2005,2007,G,6-5,220,"February 25, 1981",California,No
1331,NA,John Flippen,2005,2005,C,7-2,290,"January 11, 1980",Baylor,No
1332,NA,Jon Smith,2005,2005,F,6-8,220,"August 25, 1982",Virginia Tech,No
1333,4324,Joseph Forte,2005,2005,G,6-4,194,"March 23, 1981",North Carolina,No
1334,NA,Justin Rowe,2005,2005,C,7-0,235,"November 1, 1979",Maine,No
1335,NA,Kendall Dartez,2005,2012,F,6-10,225,"December 1, 1980",Louisville,No
1336,NA,Kevin Braswell,2005,2005,G,6-2,190,"January 23, 1979",Georgetown,No
1337,4331,Kirk Haston,2005,2005,F,6-9,242,"March 10, 1979",Indiana,No
1338,4481,Kirk Penney,2005,2005,G,6-5,220,"November 23, 1980",Wisconsin,No
1339,NA,Kyle Davis,2005,2009,C,6-9,245,"June 3, 1982",Auburn,No
1340,NA,Leroy Hurd,2005,2005,F,6-7,215,"May 26, 1980","Miami (FL), UTSA",No
1341,NA,Louis Truscott,2005,2005,F,6-6,220,"October 7, 1978","Nebraska, Houston",No
1342,NA,Marcus Moore,2005,2005,G,6-6,208,"December 25, 1980",Washington State,No
1343,4300,Mengke Bateer,2005,2005,C,6-11,290,"November 20, 1975",NA,No
1344,NA,Miah Davis,2005,2005,G,6-1,180,"February 12, 1981",Pacific,No
1345,NA,Mike Benton,2005,2005,C,6-9,270,"April 8, 1980",College of Charleston,No
1346,NA,Nate Burton,2005,2005,G,6-4,218,NA,NA,No
1347,NA,Neil Yanke,2005,2005,C,6-11,270,"January 15, 1979",Yale,No
1348,4185,Obinna Ekezie,2005,2005,F,6-9,270,"August 22, 1975",Maryland,No
1349,NA,Ousmane Cisse,2005,2005,F,6-9,250,"October 20, 1982",NA,No
1350,NA,Ramel Curry,2005,2006,G,6-3,190,"April 17, 1980",NA,No
1351,NA,Randall Orr,2005,2006,C,6-11,210,"December 13, 1982",NA,No
1352,NA,Rick Rickert,2005,2007,F,6-11,215,"February 11, 1983",Minnesota,No
1353,NA,Ricky Minard,2005,2005,G,6-4,200,"September 11, 1982",Morehead State,No
1354,NA,Ron Slay,2005,2005,F,6-8,240,"June 29, 1981",Tennessee,No
1355,NA,Ronald Blackshear,2005,2006,G,6-5,210,"May 24, 1978","Temple, Marshall",No
1356,4303,Ruben Boumtje-Boumtje,2005,2005,C,7-0,257,"May 20, 1978",Georgetown,No
1357,NA,Scott Merritt,2005,2008,F,6-10,245,"January 3, 1982",Marquette,No
1358,NA,Sean Finn,2005,2005,C,7-0,240,"January 4, 1982",Dayton,No
1359,NA,Seth Doliboa,2005,2006,F,6-8,225,"December 1, 1980","Bowling Green State, Wright State",No
1360,NA,Sherman Gay,2005,2005,F,6-7,195,"July 12, 1982",Loyola Marymount,No
1361,4405,Smush Parker,2005,2009,G,6-4,190,"June 1, 1981",Fordham,No
1362,NA,Steve Ross,2005,2005,G,6-7,201,"October 11, 1980","San Diego, Santa Clara",No
1363,NA,Sung-Yoon Bang,2005,2009,G,6-5,193,"June 3, 1983",NA,No
1364,NA,Terrence Hill,2005,2005,G,6-5,175,"April 1, 1982",NA,No
1365,NA,Tim Pickett,2005,2005,G,6-4,207,"April 18, 1981",Florida State,No
1366,NA,Tim Washington,2005,2005,F,6-9,235,"June 26, 1979",American,No
1367,NA,Timmy Bowers,2005,2005,G,6-2,190,"January 9, 1982",Mississippi State,No
1368,NA,Tony Dobbins,2005,2005,G,6-4,190,"August 23, 1981","Virginia Tech, Richmond",No
1369,NA,Tony Kitchings,2005,2006,C,6-10,260,"September 8, 1979",South Carolina,No
1370,4614,Aaron Miles,2006,2011,G,6-1,175,"April 13, 1983",Kansas,No
1371,NA,Alejandro Carmona,2006,2006,G,6-4,220,"June 14, 1983",NA,No
1372,4565,Alex Acker,2006,2009,G,6-5,185,"January 21, 1983",Pepperdine,No
1373,NA,Alvin Broussard,2006,2006,F,6-6,195,"July 16, 1982","New Mexico, San Francisco",No
1374,4603,Amir Johnson,2006,2021,F,6-9,210,"May 1, 1987",NA,No
1375,4572,Andray Blatche,2006,2006,F,6-11,235,"August 22, 1986",NA,No
1376,4499,Andre Barrett,2006,2015,G,5-11,175,"February 21, 1982",Seton Hall,No
1377,4515,Andre Emmett,2006,2015,F,6-5,230,"August 27, 1982",Texas Tech,No
1378,4680,Andreas Glyniadakis,2006,2007,C,7-1,280,"August 21, 1981",NA,No
1379,NA,Anthony Coleman,2006,2012,F,6-11,215,"October 6, 1982","Xavier, Long Beach State",No
1380,NA,Anthony Fuqua,2006,2008,C,6-11,225,"February 16, 1983",UTSA,No
1381,4596,Anthony Grundy,2006,2006,G,6-3,180,"April 15, 1979",NC State,No
1382,4625,Anthony Roberson,2006,2007,G,6-2,180,"February 14, 1983",Florida,No
1383,NA,Anthony Terrell,2006,2010,F,6-7,230,"October 15, 1981",UNC Wilmington,No
1384,NA,Anthony Wilkins,2006,2008,G,6-7,201,"August 4, 1980",Kent State,No
1385,4648,Bracey Wright,2006,2006,G,6-3,210,"July 1, 1984",Indiana,No
1386,4570,Brandon Bass,2006,2006,F,6-8,240,"April 30, 1985",Louisiana State,No
1387,NA,Brandon Dean,2006,2008,G,6-2,200,"November 21, 1979",Arkansas,No
1388,NA,Brandon Freeman,2006,2006,G,6-2,175,"January 27, 1983",Little Rock,No
1389,NA,Brandon Mason,2006,2006,G,6-5,200,"July 20, 1981",New Mexico State,No
1390,NA,Brandon Robinson,2006,2007,F,6-8,215,"April 15, 1981",Auburn,No
1391,NA,Brian Chase,2006,2008,G,5-10,170,"October 8, 1981",Virginia Tech,No
1392,NA,Brian Jackson,2006,2010,F,6-9,245,"October 4, 1980",Oregon State,No
1393,4615,C.J. Miles,2006,2007,G,6-6,210,"March 18, 1987",NA,No
1394,NA,Carlos Hurt,2006,2006,G,6-1,170,"February 16, 1983",Louisville,No
1395,4418,Cezary Trybanski,2006,2010,C,7-2,240,"September 22, 1979",NA,No
1396,NA,Chris Shumate,2006,2007,G,6-6,205,"June 9, 1981",Murray State,No
1397,4597,Chuck Hayes,2006,2006,F,6-6,240,"June 11, 1983",Kentucky,No
1398,NA,Clay Tucker,2006,2007,G,6-3,195,"June 14, 1980",Milwaukee,No
1399,NA,Cliff Hawkins,2006,2006,G,6-1,187,"December 24, 1981",Kentucky,No
1400,NA,Cody Toppert,2006,2006,G,6-4,202,"January 10, 1983",Cornell,No
1401,NA,D'or Fischer,2006,2006,F,6-11,240,"October 12, 1981","Northwestern State, West Virginia",No
1402,NA,Dainmon Gonner,2006,2006,F,6-6,230,NA,Southeast Missouri State,No
1403,NA,Darnell Miller,2006,2006,G,6-5,211,"May 24, 1982",George Washington,No
1404,NA,Darren Brooks,2006,2006,G,6-3,205,"August 28, 1982",Southern Illinois,No
1405,4674,Desmon Farmer,2006,2013,G,6-5,220,"October 7, 1981",Southern California,No
1406,4636,Dijon Thompson,2006,2007,G,6-7,195,"February 23, 1983",UCLA,No
1407,4547,Donta Smith,2006,2006,G,6-7,215,"November 27, 1983",Southeastern Illinois College,No
1408,4564,Dorell Wright,2006,2006,G,6-7,200,"December 2, 1985",NA,No
1409,NA,Duane Erwin,2006,2009,F,6-9,250,"August 1, 1982",Memphis,No
1410,4604,Dwayne Jones,2006,2013,F,6-11,250,"June 9, 1983",Saint Joseph's,No
1411,NA,E.J. Rowland,2006,2006,G,6-2,190,"December 1, 1980",Saint Mary's (CA),No
1412,4569,Eddie Basden,2006,2010,G,6-5,215,"February 15, 1983",Charlotte,No
1413,NA,Elton Brown,2006,2008,F,6-9,250,"September 9, 1983",Virginia,No
1414,4509,Erik Daniels,2006,2013,F,6-8,214,"April 1, 1982",Kentucky,No
1415,4687,Ersan Ilyasova,2006,2006,F,6-9,235,"May 15, 1987",NA,No
1416,NA,Garrett Richardson,2006,2006,G,6-3,180,NA,Tennessee State,No
1417,NA,George Leach,2006,2006,C,6-11,240,"May 13, 1981",Indiana,No
1418,4584,Gerald Fitch,2006,2006,G,6-3,188,"August 12, 1982",Kentucky,No
1419,4594,Gerald Green,2006,2022,F,6-8,200,"January 26, 1986",NA,No
1420,4546,Ha Seung-Jin,2006,2007,C,7-3,305,"August 4, 1985",NA,No
1421,NA,Harvey Thomas,2006,2006,F,6-8,205,"July 19, 1982","Georgetown, Baylor",No
1422,NA,Jack Marlow,2006,2006,F,6-9,250,"December 27, 1981","Oklahoma State, Fresno State",No
1423,NA,Jamar Smith,2006,2007,F,6-9,235,"December 5, 1980",Maryland,No
1424,NA,James Taylor,2006,2006,G,6-0,183,"January 7, 1983",NA,No
1425,NA,Jason Clark,2006,2006,F,6-8,240,"August 2, 1982",Virginia,No
1426,4854,Jawad Williams,2006,2009,F,6-9,218,"February 19, 1983",North Carolina,No
1427,NA,Jeff Hagen,2006,2008,C,7-0,270,"February 16, 1982",Minnesota,No
1428,NA,Jeleel Akindele,2006,2008,C,7-1,240,"April 2, 1983",Chicago State,No
1429,NA,Jeremy McNeil,2006,2007,F,6-8,257,"March 11, 1980",Syracuse,No
1430,4608,John Lucas,2006,2016,G,5-11,165,"November 21, 1982","Baylor, Oklahoma State",No
1431,NA,Jonathan Moore,2006,2007,F,6-8,220,"June 10, 1982",East Carolina,No
1432,4622,Josh Powell,2006,2006,F,6-9,225,"January 25, 1983",NC State,No
1433,NA,Joshua Gross,2006,2008,F,6-6,185,"November 25, 1983",NA,No
1434,4599,Julius Hodge,2006,2008,G,6-7,210,"November 18, 1983",NC State,No
1435,NA,Justin Johnson,2006,2009,G,6-0,188,"July 16, 1983",Mississippi,No
1436,4760,Keith Langford,2006,2008,G,6-4,215,"September 15, 1983",Kansas,No
1437,4656,Kelenna Azubuike,2006,2012,G,6-5,220,"December 16, 1983",Kentucky,No
1438,NA,Kevin Frey,2006,2006,F,6-8,230,"March 10, 1980",Xavier,No
1439,NA,Kevin Johnson,2006,2007,F,6-8,210,"February 24, 1980",Charlotte,No
1440,4626,Lawrence Roberts,2006,2006,F,6-9,240,"October 20, 1982","Baylor, Mississippi State",No
1441,4630,Luke Schenscher,2006,2007,C,7-1,255,"December 31, 1982",Georgia Tech,No
1442,NA,Majic Dorsey,2006,2010,G,6-1,185,"August 5, 1981",NA,No
1443,NA,Malik Moore,2006,2006,G,6-4,185,"February 29, 1976",NA,No
1444,NA,Marcus Campbell,2006,2010,C,7-0,213,"March 11, 1982",Mississippi State,No
1445,NA,Marcus Douthit,2006,2007,F,6-11,233,"April 15, 1980",Providence,No
1446,4239,Marcus Fizer,2006,2006,F,6-9,262,"August 10, 1978",Iowa State,No
1447,NA,Marcus Hill,2006,2009,G,6-5,195,"November 13, 1978",Tulsa,No
1448,NA,Marcus Taylor,2006,2009,G,6-3,195,"November 25, 1981",Michigan State,No
1449,NA,Mark Karcher,2006,2006,G,6-5,215,"November 22, 1978",Temple,No
1450,4642,Martell Webster,2006,2006,G,6-7,210,"December 4, 1986",NA,No
1451,4567,Martynas Andriuskevicius,2006,2007,C,7-2,240,"March 12, 1986",NA,No
1452,4640,Matt Walsh,2006,2006,G,6-6,205,"December 2, 1982",Florida,No
1453,4628,Melvin Sanders,2006,2006,G,6-5,210,"January 3, 1981",Oklahoma State,No
1454,NA,Myron Allen,2006,2007,G,6-0,181,"June 29, 1979",NA,No
1455,NA,Nate Daniels,2006,2006,F,6-7,220,"August 15, 1983",Louisville,No
1456,4449,Ndudi Ebi,2006,2007,F,6-9,200,"June 18, 1984",NA,No
1457,NA,Nick Billings,2006,2006,C,7-0,255,"January 20, 1982",Binghamton,No
1458,NA,Nigel Dixon,2006,2007,C,6-11,320,"September 6, 1980","Florida State, Western Kentucky",No
1459,NA,Olu Famutimi,2006,2007,G,6-5,212,"February 21, 1984",Arkansas,No
1460,NA,Omar Thomas,2006,2006,G,6-5,205,"February 25, 1982",UTEP,No
1461,NA,Otis George,2006,2012,F,6-8,225,"May 7, 1982",Louisville,No
1462,4551,Pape Sow,2006,2006,F,6-10,250,"November 22, 1981",Cal State Fullerton,No
1463,4540,Pavel Podkolzin,2006,2006,C,7-5,260,"January 15, 1985",NA,No
1464,4541,Peter John Ramos,2006,2007,C,7-3,275,"May 13, 1985",NA,No
1465,NA,Quannas White,2006,2008,G,6-1,190,"January 21, 1981",Oklahoma,No
1466,NA,Quemont Greer,2006,2009,F,6-7,240,"December 5, 1981",DePaul,No
1467,4610,Rawle Marshall,2006,2006,G,6-9,190,"February 20, 1982","Ball State, Oakland",No
1468,NA,Rich Melzer,2006,2010,F,6-8,225,"December 8, 1979",NA,No
1469,NA,Ricky Shields,2006,2006,G,6-4,190,"July 27, 1982",Rutgers,No
1470,NA,Robert Dryden,2006,2007,C,7-1,260,"August 26, 1978",NA,No
1471,NA,Roderick Riley,2006,2010,C,6-11,327,"March 11, 1981",Prairie View,No
1472,NA,Roman Brown,2006,2006,F,6-8,215,"July 22, 1980",Little Rock,No
1473,NA,Ryan Randle,2006,2006,F,6-9,255,"April 21, 1981",Maryland,No
1474,NA,Seamus Boxley,2006,2006,F,6-7,225,"September 21, 1982",Portland State,No
1475,NA,Sean Banks,2006,2011,F,6-8,210,"January 20, 1985",Memphis,No
1476,4616,Sergei Monia,2006,2006,F,6-8,220,"April 15, 1983",NA,No
1477,4585,Sharrod Ford,2006,2012,F,6-9,225,"January 9, 1982",Clemson,No
1478,NA,Shawnson Johnson,2006,2006,F,6-9,250,"March 10, 1980","Louisiana State, North Texas",No
1479,NA,T.J. Cummings,2006,2010,F,6-10,223,"August 31, 1981",UCLA,No
1480,NA,T.J. Sorrentine,2006,2006,G,5-11,185,"July 29, 1982",Vermont,No
1481,4486,Theron Smith,2006,2006,F,6-8,225,"October 3, 1980",Ball State,No
1482,NA,Tony Bland,2006,2007,G,6-5,201,"January 27, 1980","Syracuse, San Diego State",No
1483,4438,Torraye Braggs,2006,2006,F,6-8,245,"May 15, 1976",Xavier,No
1484,NA,Torrian Jones,2006,2006,G,6-4,200,"April 16, 1982",Notre Dame,No
1485,NA,Turner Battle,2006,2006,G,6-3,190,"August 1, 1983",Buffalo,No
1486,NA,Tyrone Sally,2006,2007,F,6-7,210,"January 25, 1982",West Virginia,No
1487,4639,Von Wafer,2006,2017,G,6-5,210,"July 21, 1985",Florida State,No
1488,4182,Vonteego Cummings,2006,2006,G,6-3,185,"February 29, 1976",Pittsburgh,No
1489,4576,Will Bynum,2006,2017,G,6-0,185,"January 4, 1983","Arizona, Georgia Tech",No
1490,4669,Will Conroy,2006,2012,G,6-2,195,"December 8, 1982",Washington,No
1491,4554,Yuta Tabuse,2006,2008,G,5-9,165,"October 5, 1980",Brigham Young University Hawaii,No
1492,NA,Adam Spanich,2007,2007,G,6-7,200,"September 23, 1976","Oral Roberts, Southern California",No
1493,NA,Akin Akingbala,2007,2007,F,6-9,240,"March 25, 1983",Clemson,No
1494,4566,Alan Anderson,2007,2018,G,6-6,220,"October 16, 1982",Michigan State,No
1495,4688,Alexander Johnson,2007,2010,F,6-9,240,"February 8, 1983",Florida State,No
1496,NA,Alfred Neale,2007,2007,F,6-6,200,"July 1, 1981",New Mexico,No
1497,4709,Allan Ray,2007,2007,G,6-2,190,"June 17, 1984",Villanova,No
1498,NA,Aloysius Anagonye,2007,2007,F,6-8,260,"February 10, 1981",Michigan State,No
1499,4664,Andre Brown,2007,2009,F,6-9,245,"May 12, 1981",DePaul,No
1500,NA,Andre Joseph,2007,2007,G,6-3,185,"May 7, 1981",Oregon,No
1501,4619,Andre Owens,2007,2007,G,6-4,200,"October 31, 1980","Indiana, Houston",No
1502,NA,Andre Patterson,2007,2009,F,6-7,210,"May 12, 1983","UCLA, Tennessee",No
1503,NA,Anthony McHenry,2007,2007,F,6-7,222,"April 16, 1983",Georgia Tech,No
1504,NA,Antoine Hood,2007,2014,G,6-4,200,"July 26, 1983",Air Force,No
1505,NA,Antoine Jordan,2007,2009,G,6-4,188,"March 10, 1983",Siena,No
1506,4552,Awvee Storey,2007,2007,G,6-6,222,"April 18, 1977","Illinois, Arizona State",No
1507,NA,B.J. Elder,2007,2007,G,6-4,218,"September 4, 1982",Georgia Tech,No
1508,NA,Babacar Camara,2007,2007,F,6-11,210,"October 15, 1981",Cal State Fullerton,No
1509,NA,Badou Gaye,2007,2007,C,6-9,204,"September 20, 1981",NA,No
1510,4689,Bobby Jones,2007,2009,F,6-7,215,"January 9, 1984",Washington,No
1511,NA,Brad Buckman,2007,2007,F,6-8,235,"January 11, 1984",Texas,No
1512,4298,Brandon Armstrong,2007,2007,G,6-5,188,"June 16, 1980",Pepperdine,No
1513,NA,Brandon Bowman,2007,2008,F,6-9,223,"October 15, 1984",Georgetown,No
1514,NA,Brian Collins,2007,2007,G,6-4,175,"March 23, 1984",Belmont,No
1515,NA,Brock Gillespie,2007,2010,G,6-0,170,"April 26, 1982",Rice,No
1516,NA,Bryson McKenzie,2007,2010,C,6-10,230,"July 19, 1983",Northern Illinois,No
1517,NA,Carl Edwards,2007,2007,F,6-5,210,NA,NA,No
1518,4662,Cedric Bozeman,2007,2012,G,6-6,207,"March 7, 1983",UCLA,No
1519,NA,Chad Bell,2007,2007,C,7-0,268,"October 18, 1982","New Mexico, Nevada",No
1520,NA,Chet Mason,2007,2009,G,6-4,184,"April 25, 1981",Miami (OH),No
1521,5071,Chris Copeland,2007,2007,F,6-9,235,"March 17, 1984",Colorado,No
1522,NA,Chris Ellis,2007,2009,F,6-9,267,"March 5, 1984",Wake Forest,No
1523,4696,Chris McCray,2007,2011,G,6-5,192,"May 27, 1984",Maryland,No
1524,NA,Chris Rodgers,2007,2007,G,6-4,205,"January 10, 1984",Arizona,No
1525,NA,Corey Santee,2007,2007,G,6-2,200,"September 15, 1983",TCU,No
1526,NA,Corey Williams,2007,2007,G,6-3,190,NA,Alabama State,No
1527,4513,Corsley Edwards,2007,2010,F,6-9,275,"March 5, 1979",Central Connecticut State,No
1528,NA,Curtis Stinson,2007,2014,G,6-3,215,"February 15, 1983",Iowa State,No
1529,NA,Dalron Johnson,2007,2007,F,6-9,210,"June 27, 1981",Nevada-Las Vegas,No
1530,4695,Damir Markota,2007,2007,C,6-10,225,"December 26, 1985",NA,No
1531,NA,Daniel Horton,2007,2008,G,6-3,190,"April 21, 1984",Michigan,No
1532,NA,David Jackson,2007,2007,G,6-4,215,NA,"Utah, Oregon",No
1533,NA,David Logan,2007,2007,G,6-1,170,"December 26, 1982",NA,No
1534,NA,Davin White,2007,2008,G,6-1,185,"December 31, 1981",Cal State Northridge,No
1535,NA,DeAnthony Bowden,2007,2007,G,6-1,180,"May 1, 1980",Creighton,No
1536,NA,DeSean Hadley,2007,2011,G,6-3,190,"September 14, 1977",Eastern Michigan,No
1537,NA,Denham Brown,2007,2009,G,6-5,220,"January 6, 1983",Connecticut,No
1538,4593,Devin Green,2007,2012,G,6-7,210,"October 25, 1982",Hampton,No
1539,4823,Dontell Jefferson,2007,2013,G,6-5,195,"December 15, 1983",Arkansas,No
1540,4216,Eddie Robinson,2007,2007,G,6-8,210,"April 19, 1976",University of Central Oklahoma,No
1541,NA,Eddy Fobbs,2007,2007,F,6-11,240,"September 17, 1980",Sam Houston,No
1542,NA,Elton Nesbitt,2007,2007,G,5-9,165,"March 26, 1980",Georgia Southern,No
1543,NA,Eric Osmundson,2007,2009,G,6-5,200,"February 11, 1983","Utah, Pennsylvania",No
1544,NA,Frans Steyn,2007,2007,C,7-2,290,"July 19, 1982",Oklahoma State,No
1545,NA,Gary Hamilton,2007,2007,F,6-10,265,"August 7, 1984",Miami (FL),No
1546,NA,Geoff Husted,2007,2007,C,6-11,265,"July 24, 1983",NA,No
1547,NA,Gerry McNamara,2007,2009,G,6-2,182,"August 28, 1983",Syracuse,No
1548,NA,Greg Clausen,2007,2007,C,6-11,260,"March 12, 1979",Marquette,No
1549,NA,JJ Sullinger,2007,2007,G,6-5,210,"October 5, 1982",NA,No
1550,NA,JR Pinnock,2007,2007,G,6-5,207,"December 11, 1983",George Washington,No
1551,NA,Jackie Manuel,2007,2010,G,6-5,190,"March 29, 1983",North Carolina,No
1552,NA,Jamaal Thomas,2007,2009,F,6-8,190,"June 17, 1980",Portland State,No
1553,NA,Jamaal Williams,2007,2007,F,6-6,225,"January 19, 1983","New Mexico, Washington",No
1554,NA,Jameel Pugh,2007,2007,G,6-5,225,"March 18, 1982","Massachusetts, Sacramento State",No
1555,4655,James Augustine,2007,2007,F,6-10,235,"February 27, 1984",Illinois,No
1556,NA,James Maye,2007,2007,F,6-7,209,"January 29, 1981",UNC Greensboro,No
1557,4725,James White,2007,2009,G,6-7,200,"October 21, 1982","Florida, Cincinnati",No
1558,4543,Jared Reiner,2007,2010,C,6-11,255,"April 8, 1982",Iowa,No
1559,NA,Jason Fontenet,2007,2008,G,5-10,168,"November 4, 1982","New Mexico State, Oregon State",No
1560,NA,Jason McKrieth,2007,2007,G,6-4,210,NA,Rice,No
1561,NA,Jason Smith,2007,2007,NA,NA,NA,NA,Mississippi,No
1562,4425,Jay Williams,2007,2007,G,6-2,195,"September 10, 1981",Duke,No
1563,NA,Jean-Felix Moupegnou,2007,2007,F,6-7,205,"October 17, 1982",Alabama,No
1564,NA,Jeff Graves,2007,2012,F,6-9,275,"September 30, 1981",Kansas,No
1565,NA,Jeff Varem,2007,2007,G,6-6,240,"July 16, 1983",Washington State,No
1566,NA,Jemeil Rich,2007,2007,G,5-9,175,"January 29, 1975",Southern Methodist,No
1567,NA,Jeremee McGuire,2007,2007,C,6-11,215,"November 17, 1981",Houston,No
1568,NA,Jeremy Kelly,2007,2009,G,6-5,205,"October 8, 1982",Tennessee-Martin,No
1569,4711,Jeremy Richardson,2007,2008,G,6-6,185,"March 1, 1984",Delta State University,No
1570,NA,Jermaine Blackburn,2007,2007,F,6-5,210,NA,Boise State,No
1571,4432,Jerome Beasley,2007,2007,F,6-10,237,"May 17, 1980","Midland College, University of North Dakota",No
1572,NA,Jerry Dupree,2007,2007,F,6-7,200,"September 5, 1981",Southern California,No
1573,NA,Joe Dabbert,2007,2011,F,6-10,255,"June 16, 1981",Creighton,No
1574,4514,John Edwards,2007,2010,C,7-0,275,"July 31, 1981",Kent State,No
1575,NA,John Gilchrist,2007,2007,G,6-2,201,"June 29, 1984",Maryland,No
1576,4673,Jordan Farmar,2007,2007,G,6-2,180,"November 30, 1986",UCLA,No
1577,4658,Jose Barea,2007,2007,G,6-0,175,"June 26, 1984",Northeastern,No
1578,NA,Joseph Works,2007,2007,F,6-7,220,"May 21, 1983",Texas Tech,No
1579,NA,Julian Terrell,2007,2007,F,6-9,250,"April 16, 1984",Vanderbilt,No
1580,NA,Justin Bowen,2007,2010,F,6-7,200,"May 26, 1983","Maryland-Eastern Shore, Illinois-Chicago",No
1581,4726,Justin Williams,2007,2012,F,6-10,225,"May 12, 1984",Wyoming,No
1582,4574,Kevin Burleson,2007,2009,G,6-3,205,"September 4, 1979",Minnesota,No
1583,4705,Kevinn Pinkney,2007,2007,F,6-10,245,"October 20, 1983",Nevada,No
1584,NA,Kris Clack,2007,2009,G,6-5,223,"July 6, 1977",Texas,No
1585,4732,Lance Allred,2007,2011,C,6-11,250,"February 2, 1981","Utah, Weber State",No
1586,4363,Loren Woods,2007,2007,F,7-1,245,"June 21, 1978","Wake Forest, Arizona",No
1587,4653,Louis Amundson,2007,2007,F,6-9,225,"December 7, 1982",Nevada-Las Vegas,No
1588,4645,Louis Williams,2007,2007,G,6-2,175,"October 27, 1986",NA,No
1589,4526,Luke Jackson,2007,2011,F,6-7,215,"November 6, 1981",Oregon,No
1590,NA,Luke Whitehead,2007,2008,F,6-6,220,"February 9, 1981",Louisville,No
1591,NA,Manual Narvaez,2007,2007,C,6-10,240,"May 12, 1981",NA,No
1592,4724,Marcus Vinicius,2007,2007,F,6-8,225,"May 31, 1984",NA,No
1593,4529,Mark Jones,2007,2007,G,6-6,215,"May 25, 1975","Minnesota, UCF",No
1594,NA,Matt Haryasz,2007,2007,F,6-10,230,"March 20, 1984",Stanford,No
1595,4651,Maurice Ager,2007,2010,G,6-5,202,"February 9, 1984",Michigan State,No
1596,4498,Maurice Baker,2007,2016,G,6-1,195,"July 28, 1979",Oklahoma State,No
1597,NA,Melvin Scott,2007,2007,G,6-2,190,"February 3, 1982",North Carolina,No
1598,NA,Mike Dean,2007,2007,G,6-3,190,"October 9, 1982","Georgia, Middle Tennessee",No
1599,NA,Mike Efevberha,2007,2012,G,6-5,195,"August 22, 1984","UC Irvine, Cal State Northridge",No
1600,4682,Mike Hall,2007,2011,F,6-8,230,"June 5, 1984",George Washington,No
1601,4754,Mike Harris,2007,2010,F,6-6,240,"June 15, 1983",Rice,No
1602,4686,Mile Ilic,2007,2007,C,7-1,230,"June 2, 1984",NA,No
1603,NA,Milone Clark,2007,2009,G,6-4,195,"October 24, 1983",Tennessee Tech,No
1604,NA,Mo Charlo,2007,2014,F,6-7,210,"July 22, 1983",Nevada,No
1605,NA,Morro Dos Santos,2007,2007,F,6-11,230,"October 6, 1984",NA,No
1606,4716,Mouhamed Sene,2007,2016,F,7-0,237,"May 12, 1986",NA,No
1607,NA,Mustafa Al-Sayyad,2007,2008,C,6-9,240,"September 13, 1982",Fresno State,No
1608,NA,Nick Lewis,2007,2009,F,6-10,235,"April 20, 1983",San Diego,No
1609,NA,Nick Vander Laan,2007,2007,C,6-10,265,"October 27, 1979","California, Virginia",No
